0	0.000460133817507358	-5.34702967935081e-09	-0.00805772226260665
0.0400000000000000	0.000467644825175669	-4.44065907167646e-09	-0.00753879451818635
0.0800000000000000	0.000476810044074921	-3.37471913284971e-09	-0.00701986677376605
0.120000000000000	0.000486165516376995	-2.30885160497518e-09	-0.00650093902934575
0.160000000000000	0.000495709685609749	-1.24305613219597e-09	-0.00598201128492545
0.200000000000000	0.000505441014195010	-1.77332364037220e-10	-0.00546308354050516
0.240000000000000	0.000515357983143878	8.88320044677422e-10	-0.00494415579608486
0.280000000000000	0.000525459091758142	1.95390143390721e-09	-0.00442522805166456
0.320000000000000	0.000535742857337658	3.01941213847452e-09	-0.00390630030724426
0.360000000000000	0.000546207814893554	4.08485248814324e-09	-0.00338737256282396
0.400000000000000	0.000556852516867120	5.15022280769545e-09	-0.00286844481840366
0.440000000000000	0.000567675532854249	6.21552341700692e-09	-0.00234951707398336
0.480000000000000	0.000578675449335292	7.28075463112063e-09	-0.00183058932956306
0.520000000000000	0.000589850869410212	8.34591676031926e-09	-0.00131166158514277
0.560000000000000	0.000601200412538901	9.41101011019591e-09	-0.000792733840722466
0.600000000000000	0.000612722714286546	1.04760349817235e-08	-0.000273806096302168
0.640000000000000	0.000624416426073928	1.15409916713228e-08	0.000245121648118131
0.680000000000000	0.000636280214932532	1.26058804709293e-08	0.000764049392538430
0.720000000000000	0.000648312763264367	1.36707016680583e-08	0.00128297713695873
0.760000000000000	0.000660512768606381	1.47354555458694e-08	0.00180190488137903
0.800000000000000	0.000672878943399365	1.58001423832289e-08	0.00232083262579933
0.840000000000000	0.000685410014761257	1.68647624547717e-08	0.00283976037021962
0.880000000000000	0.000698104724264720	1.79293160309615e-08	0.00335868811463992
0.920000000000000	0.000710961827718930	1.89938033781505e-08	0.00387761585906022
0.960000000000000	0.000723980094955449	2.00582247586368e-08	0.00439654360348052
1	0.000737158309618110	2.11225804307219e-08	0.00491547134790082
1.04000000000000	0.000750490937933488	2.21868056395238e-08	0.00557938593950589
1.08000000000000	0.000763977083177793	2.32509644240766e-08	0.00624330053111096
1.12000000000000	0.000777615285717433	2.43150570798424e-08	0.00690721512271602
1.16000000000000	0.000791404106474330	2.53790838962640e-08	0.00757112971432109
1.20000000000000	0.000805342126541278	2.64430451568687e-08	0.00823504430592616
1.24000000000000	0.000819427946806245	2.75069411393696e-08	0.00889895889753122
1.28000000000000	0.000833660187585378	2.85707721157637e-08	0.00956287348913629
1.32000000000000	0.000848037488264461	2.96345383524290e-08	0.0102267880807414
1.36000000000000	0.000862558506948602	3.06982401102181e-08	0.0108907026723464
1.40000000000000	0.000877221920119911	3.17618776445502e-08	0.0115546172639515
1.44000000000000	0.000892026422302975	3.28254512055005e-08	0.0122185318555566
1.48000000000000	0.000906970725737882	3.38889610378878e-08	0.0128824464471616
1.52000000000000	0.000922053560060632	3.49524073813602e-08	0.0135463610387667
1.56000000000000	0.000937273671990697	3.60157904704781e-08	0.0142102756303718
1.60000000000000	0.000952629825025567	3.70791105347959e-08	0.0148741902219768
1.64000000000000	0.000968120799142083	3.81423677989419e-08	0.0155381048135819
1.68000000000000	0.000983745390504376	3.92055624826952e-08	0.0162020194051870
1.72000000000000	0.000999502411178243	4.02686948010625e-08	0.0168659339967920
1.76000000000000	0.00101539068885179	4.13317649643518e-08	0.0175298485883971
1.80000000000000	0.00103140906656216	4.23947731782450e-08	0.0181937631800022
1.84000000000000	0.00104755640242824	4.34577196438686e-08	0.0188576777716072
1.88000000000000	0.00106383156938911	4.45206045578629e-08	0.0195215923632123
1.92000000000000	0.00108023345494814	4.55834281124498e-08	0.0201855069548174
1.96000000000000	0.00109676096092262	4.66461904954985e-08	0.0208494215464224
2	0.00111341300319871	4.77088918905903e-08	0.0215133361380275
2.04000000000000	0.00113018815226677	4.87715275198116e-08	0.0221841983264979
2.08000000000000	0.00114708538810637	4.98341024581320e-08	0.0228550605149683
2.12000000000000	0.00116410365942547	5.08966168771460e-08	0.0235259227034388
2.16000000000000	0.00118124192830761	5.19590709443276e-08	0.0241967848919092
2.20000000000000	0.00119849916998529	5.30214648230893e-08	0.0248676470803796
2.24000000000000	0.00121587437261831	5.40837986728403e-08	0.0255385092688500
2.28000000000000	0.00123336653707662	5.51460726490428e-08	0.0262093714573204
2.32000000000000	0.00125097467672779	5.62082869032673e-08	0.0268802336457909
2.36000000000000	0.00126869781722884	5.72704415832465e-08	0.0275510958342613
2.40000000000000	0.00128653499632242	5.83325368329286e-08	0.0282219580227317
2.44000000000000	0.00130448526363716	5.93945727925282e-08	0.0288928202112021
2.48000000000000	0.00132254768049215	6.04565495985775e-08	0.0295636823996725
2.52000000000000	0.00134072131970539	6.15184673839749e-08	0.0302345445881430
2.56000000000000	0.00135900526540615	6.25803262780341e-08	0.0309054067766134
2.60000000000000	0.00137739861285115	6.36421264065305e-08	0.0315762689650838
2.64000000000000	0.00139590046824443	6.47038678917476e-08	0.0322471311535542
2.68000000000000	0.00141450994856087	6.57655508525225e-08	0.0329179933420246
2.72000000000000	0.00143322618137318	6.68271754042891e-08	0.0335888555304951
2.76000000000000	0.00145204830468247	6.78887416591223e-08	0.0342597177189655
2.80000000000000	0.00147097546675205	6.89502497257791e-08	0.0349305799074359
2.84000000000000	0.00149000682594461	7.00116997097406e-08	0.0356014420959063
2.88000000000000	0.00150914155056255	7.10730917132522e-08	0.0362723042843767
2.92000000000000	0.00152837881869153	7.21344258353625e-08	0.0369431664728472
2.96000000000000	0.00154771781804699	7.31957021719626e-08	0.0376140286613176
