0	-0.00388086088670395	-2.60982955919714e-09
0.0400000000000000	-0.00364903007582239	1.34791729952159e-08
0.0800000000000000	-0.00364608344001382	1.35967609524109e-08
0.120000000000000	-0.00364312654267301	1.37143040195659e-08
0.160000000000000	-0.00364015938769367	1.38318022154608e-08
0.200000000000000	-0.00363718197899159	1.39492555572248e-08
0.240000000000000	-0.00363419432048105	1.40666640619807e-08
0.280000000000000	-0.00363119641607485	1.41840277468447e-08
0.320000000000000	-0.00362818826968429	1.43013466289266e-08
0.360000000000000	-0.00362516988521918	1.44186207253294e-08
0.400000000000000	-0.00362214126658783	1.45358500531498e-08
0.440000000000000	-0.00361910241769706	1.46530346294778e-08
0.480000000000000	-0.00361605334245222	1.47701744713972e-08
0.520000000000000	-0.00361299404475712	1.48872695959848e-08
0.560000000000000	-0.00360992452851414	1.50043200203113e-08
0.600000000000000	-0.00360684479762412	1.51213257614407e-08
0.640000000000000	-0.00360375485598644	1.52382868364305e-08
0.680000000000000	-0.00360065470749898	1.53552032623316e-08
0.720000000000000	-0.00359754435605815	1.54720750561886e-08
0.760000000000000	-0.00359442380555883	1.55889022350394e-08
0.800000000000000	-0.00359129305989446	1.57056848159155e-08
0.840000000000000	-0.00358815212295697	1.58224228158418e-08
0.880000000000000	-0.00358500099863681	1.59391162518369e-08
0.920000000000000	-0.00358183969082293	1.60557651409128e-08
0.960000000000000	-0.00357866820340283	1.61723695000748e-08
1	-0.00357548654026250	1.62889293463220e-08
1.04000000000000	-0.00357100472955821	1.64907972667984e-08
1.08000000000000	-0.00356650462537411	1.66925851638371e-08
1.12000000000000	-0.00356198623496201	1.68942930691611e-08
1.16000000000000	-0.00355744956557082	1.70959210144803e-08
1.20000000000000	-0.00355289462444663	1.72974690314922e-08
1.24000000000000	-0.00354832141883260	1.74989371518813e-08
1.28000000000000	-0.00354372995596905	1.77003254073200e-08
1.32000000000000	-0.00353912024309343	1.79016338294679e-08
1.36000000000000	-0.00353449228744032	1.81028624499720e-08
1.40000000000000	-0.00352984609624141	1.83040113004670e-08
1.44000000000000	-0.00352518167672556	1.85050804125749e-08
1.48000000000000	-0.00352049903611873	1.87060698179051e-08
1.52000000000000	-0.00351579818164404	1.89069795480546e-08
1.56000000000000	-0.00351107912052173	1.91078096346078e-08
1.60000000000000	-0.00350634185996919	1.93085601091367e-08
